"","Mat","Shell","Barnacles","Arb..Bryo.","Enc..Bryo.","Tubeworms","Hydroids","Tunicates","Oysters","Sponges","Anemones","Algae","Biofilm","Slippersnail","Feather.Duster.Worm","Amphipod.Tubes","Bare.Shell","Ribbed.Mussel","Silt","Green.Lipped.Mussel","Whelk.Eggs","Season","Date","banana.pH_ScientificUnits.mean.1.days","banana.Salinity_PartsPerThousand.mean.1.days","banana.WaterTemp_Celcius.mean.1.days","banana.Turbidity_FNU.mean.1.days","banana.DissOxy_MilligramPerLitre.mean.1.days","banana.pH_ScientificUnits.min.1.days","banana.Salinity_PartsPerThousand.min.1.days","banana.WaterTemp_Celcius.min.1.days","banana.Turbidity_FNU.min.1.days","banana.DissOxy_MilligramPerLitre.min.1.days","banana.pH_ScientificUnits.max.1.days","banana.Salinity_PartsPerThousand.max.1.days","banana.WaterTemp_Celcius.max.1.days","banana.Turbidity_FNU.max.1.days","banana.DissOxy_MilligramPerLitre.max.1.days","banana.pH_ScientificUnits.mean.7.days","banana.Salinity_PartsPerThousand.mean.7.days","banana.WaterTemp_Celcius.mean.7.days","banana.Turbidity_FNU.mean.7.days","banana.DissOxy_MilligramPerLitre.mean.7.days","banana.pH_ScientificUnits.min.7.days","banana.Salinity_PartsPerThousand.min.7.days","banana.WaterTemp_Celcius.min.7.days","banana.Turbidity_FNU.min.7.days","banana.DissOxy_MilligramPerLitre.min.7.days","banana.pH_ScientificUnits.max.7.days","banana.Salinity_PartsPerThousand.max.7.days","banana.WaterTemp_Celcius.max.7.days","banana.Turbidity_FNU.max.7.days","banana.DissOxy_MilligramPerLitre.max.7.days","banana.pH_ScientificUnits.mean.14.days","banana.Salinity_PartsPerThousand.mean.14.days","banana.WaterTemp_Celcius.mean.14.days","banana.Turbidity_FNU.mean.14.days","banana.DissOxy_MilligramPerLitre.mean.14.days","banana.pH_ScientificUnits.min.14.days","banana.Salinity_PartsPerThousand.min.14.days","banana.WaterTemp_Celcius.min.14.days","banana.Turbidity_FNU.min.14.days","banana.DissOxy_MilligramPerLitre.min.14.days","banana.pH_ScientificUnits.max.14.days","banana.Salinity_PartsPerThousand.max.14.days","banana.WaterTemp_Celcius.max.14.days","banana.Turbidity_FNU.max.14.days","banana.DissOxy_MilligramPerLitre.max.14.days","banana.pH_ScientificUnits.mean.36.days","banana.Salinity_PartsPerThousand.mean.36.days","banana.WaterTemp_Celcius.mean.36.days","banana.Turbidity_FNU.mean.36.days","banana.DissOxy_MilligramPerLitre.mean.36.days","banana.pH_ScientificUnits.min.36.days","banana.Salinity_PartsPerThousand.min.36.days","banana.WaterTemp_Celcius.min.36.days","banana.Turbidity_FNU.min.36.days","banana.DissOxy_MilligramPerLitre.min.36.days","banana.pH_ScientificUnits.max.36.days","banana.Salinity_PartsPerThousand.max.36.days","banana.WaterTemp_Celcius.max.36.days","banana.Turbidity_FNU.max.36.days","banana.DissOxy_MilligramPerLitre.max.36.days","banana.pH_ScientificUnits.mean.50.days","banana.Salinity_PartsPerThousand.mean.50.days","banana.WaterTemp_Celcius.mean.50.days","banana.Turbidity_FNU.mean.50.days","banana.DissOxy_MilligramPerLitre.mean.50.days","banana.pH_ScientificUnits.min.50.days","banana.Salinity_PartsPerThousand.min.50.days","banana.WaterTemp_Celcius.min.50.days","banana.Turbidity_FNU.min.50.days","banana.DissOxy_MilligramPerLitre.min.50.days","banana.pH_ScientificUnits.max.50.days","banana.Salinity_PartsPerThousand.max.50.days","banana.WaterTemp_Celcius.max.50.days","banana.Turbidity_FNU.max.50.days","banana.DissOxy_MilligramPerLitre.max.50.days","banana.pH_ScientificUnits.mean.75.days","banana.Salinity_PartsPerThousand.mean.75.days","banana.WaterTemp_Celcius.mean.75.days","banana.Turbidity_FNU.mean.75.days","banana.DissOxy_MilligramPerLitre.mean.75.days","banana.pH_ScientificUnits.min.75.days","banana.Salinity_PartsPerThousand.min.75.days","banana.WaterTemp_Celcius.min.75.days","banana.Turbidity_FNU.min.75.days","banana.DissOxy_MilligramPerLitre.min.75.days","banana.pH_ScientificUnits.max.75.days","banana.Salinity_PartsPerThousand.max.75.days","banana.WaterTemp_Celcius.max.75.days","banana.Turbidity_FNU.max.75.days","banana.DissOxy_MilligramPerLitre.max.75.days","banana.pH_ScientificUnits.mean.100.days","banana.Salinity_PartsPerThousand.mean.100.days","banana.WaterTemp_Celcius.mean.100.days","banana.Turbidity_FNU.mean.100.days","banana.DissOxy_MilligramPerLitre.mean.100.days","banana.pH_ScientificUnits.min.100.days","banana.Salinity_PartsPerThousand.min.100.days","banana.WaterTemp_Celcius.min.100.days","banana.Turbidity_FNU.min.100.days","banana.DissOxy_MilligramPerLitre.min.100.days","banana.pH_ScientificUnits.max.100.days","banana.Salinity_PartsPerThousand.max.100.days","banana.WaterTemp_Celcius.max.100.days","banana.Turbidity_FNU.max.100.days","banana.DissOxy_MilligramPerLitre.max.100.days"
"396","3-North","dark blue",0.721,0.001,0.101,0.001,0.001,0.001,0.001,0.101,0.011,0.001,0.051,0.001,0.021,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/10/2021",8.38083333333333,18.9052559858333,19.8295833333333,4.31416666666667,12.7341666666667,8.21,18.85614558,19.12,3.41,10.6,8.55,18.94604883,21.02,6.12,14.8,8.14738095238095,18.9839492481548,16.1796428571429,3.1047619047619,9.55238095238095,8,18.85614558,11.73,1.97,7.74,8.55,19.11598493,21.02,6.5,14.8,8.12639880952381,18.9670266558929,16.5224107142857,6.85136904761905,8.76520833333333,7.8,18.70916261,11.68,1.75,6.51,8.55,19.11598493,22.17,61.01,14.8,8.19457705677868,18.7585299222132,16.801842410197,5.15921205098494,8.43721900347625,7.8,18.37918788,11.68,1.34,6.05,8.72,19.11598493,22.51,61.01,14.8,8.27570475396164,18.659178632769,16.9864136780651,5.34239366138449,8.73106755629691,7.8,18.07294657,11.68,1.34,6,8.73,19.11598493,22.51,129.5,14.8,8.22231239577543,18.5804241056087,17.171689827682,10.3480822679266,8.08888271261812,7.38,18.07294657,11.68,1.34,0.14,8.73,19.11598493,23.58,129.5,14.8,8.2062859524802,18.6723593437891,18.6582992913714,17.8266861192163,7.77806586077532,7.38,18.07294657,11.68,1.34,0.14,8.73,19.62276503,26.03,129.5,14.8
"397","3-North","aqua",0.101,0.001,0.451,0.031,0.051,0.001,0.001,0.101,0.021,0.001,0.151,0.101,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/10/2021",8.38083333333333,18.9052559858333,19.8295833333333,4.31416666666667,12.7341666666667,8.21,18.85614558,19.12,3.41,10.6,8.55,18.94604883,21.02,6.12,14.8,8.14738095238095,18.9839492481548,16.1796428571429,3.1047619047619,9.55238095238095,8,18.85614558,11.73,1.97,7.74,8.55,19.11598493,21.02,6.5,14.8,8.12639880952381,18.9670266558929,16.5224107142857,6.85136904761905,8.76520833333333,7.8,18.70916261,11.68,1.75,6.51,8.55,19.11598493,22.17,61.01,14.8,8.19457705677868,18.7585299222132,16.801842410197,5.15921205098494,8.43721900347625,7.8,18.37918788,11.68,1.34,6.05,8.72,19.11598493,22.51,61.01,14.8,8.27570475396164,18.659178632769,16.9864136780651,5.34239366138449,8.73106755629691,7.8,18.07294657,11.68,1.34,6,8.73,19.11598493,22.51,129.5,14.8,8.22231239577543,18.5804241056087,17.171689827682,10.3480822679266,8.08888271261812,7.38,18.07294657,11.68,1.34,0.14,8.73,19.11598493,23.58,129.5,14.8,8.2062859524802,18.6723593437891,18.6582992913714,17.8266861192163,7.77806586077532,7.38,18.07294657,11.68,1.34,0.14,8.73,19.62276503,26.03,129.5,14.8
"398","3-North","pink",0.101,0.001,0.001,0.001,0.001,0.001,0.251,0.201,0.001,0.001,0.431,0.021,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/10/2021",8.38083333333333,18.9052559858333,19.8295833333333,4.31416666666667,12.7341666666667,8.21,18.85614558,19.12,3.41,10.6,8.55,18.94604883,21.02,6.12,14.8,8.14738095238095,18.9839492481548,16.1796428571429,3.1047619047619,9.55238095238095,8,18.85614558,11.73,1.97,7.74,8.55,19.11598493,21.02,6.5,14.8,8.12639880952381,18.9670266558929,16.5224107142857,6.85136904761905,8.76520833333333,7.8,18.70916261,11.68,1.75,6.51,8.55,19.11598493,22.17,61.01,14.8,8.19457705677868,18.7585299222132,16.801842410197,5.15921205098494,8.43721900347625,7.8,18.37918788,11.68,1.34,6.05,8.72,19.11598493,22.51,61.01,14.8,8.27570475396164,18.659178632769,16.9864136780651,5.34239366138449,8.73106755629691,7.8,18.07294657,11.68,1.34,6,8.73,19.11598493,22.51,129.5,14.8,8.22231239577543,18.5804241056087,17.171689827682,10.3480822679266,8.08888271261812,7.38,18.07294657,11.68,1.34,0.14,8.73,19.11598493,23.58,129.5,14.8,8.2062859524802,18.6723593437891,18.6582992913714,17.8266861192163,7.77806586077532,7.38,18.07294657,11.68,1.34,0.14,8.73,19.62276503,26.03,129.5,14.8
"399","3-North","gray",0.051,0.001,0.201,0.011,0.051,0.001,0.001,0.301,0.021,0.001,0.251,0.121,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/10/2021",8.38083333333333,18.9052559858333,19.8295833333333,4.31416666666667,12.7341666666667,8.21,18.85614558,19.12,3.41,10.6,8.55,18.94604883,21.02,6.12,14.8,8.14738095238095,18.9839492481548,16.1796428571429,3.1047619047619,9.55238095238095,8,18.85614558,11.73,1.97,7.74,8.55,19.11598493,21.02,6.5,14.8,8.12639880952381,18.9670266558929,16.5224107142857,6.85136904761905,8.76520833333333,7.8,18.70916261,11.68,1.75,6.51,8.55,19.11598493,22.17,61.01,14.8,8.19457705677868,18.7585299222132,16.801842410197,5.15921205098494,8.43721900347625,7.8,18.37918788,11.68,1.34,6.05,8.72,19.11598493,22.51,61.01,14.8,8.27570475396164,18.659178632769,16.9864136780651,5.34239366138449,8.73106755629691,7.8,18.07294657,11.68,1.34,6,8.73,19.11598493,22.51,129.5,14.8,8.22231239577543,18.5804241056087,17.171689827682,10.3480822679266,8.08888271261812,7.38,18.07294657,11.68,1.34,0.14,8.73,19.11598493,23.58,129.5,14.8,8.2062859524802,18.6723593437891,18.6582992913714,17.8266861192163,7.77806586077532,7.38,18.07294657,11.68,1.34,0.14,8.73,19.62276503,26.03,129.5,14.8
"400","3-North","orange",0.001,0.001,0.251,0.021,0.001,0.001,0.001,0.401,0.021,0.001,0.261,0.051,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/10/2021",8.38083333333333,18.9052559858333,19.8295833333333,4.31416666666667,12.7341666666667,8.21,18.85614558,19.12,3.41,10.6,8.55,18.94604883,21.02,6.12,14.8,8.14738095238095,18.9839492481548,16.1796428571429,3.1047619047619,9.55238095238095,8,18.85614558,11.73,1.97,7.74,8.55,19.11598493,21.02,6.5,14.8,8.12639880952381,18.9670266558929,16.5224107142857,6.85136904761905,8.76520833333333,7.8,18.70916261,11.68,1.75,6.51,8.55,19.11598493,22.17,61.01,14.8,8.19457705677868,18.7585299222132,16.801842410197,5.15921205098494,8.43721900347625,7.8,18.37918788,11.68,1.34,6.05,8.72,19.11598493,22.51,61.01,14.8,8.27570475396164,18.659178632769,16.9864136780651,5.34239366138449,8.73106755629691,7.8,18.07294657,11.68,1.34,6,8.73,19.11598493,22.51,129.5,14.8,8.22231239577543,18.5804241056087,17.171689827682,10.3480822679266,8.08888271261812,7.38,18.07294657,11.68,1.34,0.14,8.73,19.11598493,23.58,129.5,14.8,8.2062859524802,18.6723593437891,18.6582992913714,17.8266861192163,7.77806586077532,7.38,18.07294657,11.68,1.34,0.14,8.73,19.62276503,26.03,129.5,14.8
"401","3-North","green",0.051,0.001,0.151,0.011,0.001,0.001,0.051,0.001,0.001,0.001,0.191,0.001,0.001,0.001,0.551,0.001,0.001,0.001,0.001,"spring","2/10/2021",8.38083333333333,18.9052559858333,19.8295833333333,4.31416666666667,12.7341666666667,8.21,18.85614558,19.12,3.41,10.6,8.55,18.94604883,21.02,6.12,14.8,8.14738095238095,18.9839492481548,16.1796428571429,3.1047619047619,9.55238095238095,8,18.85614558,11.73,1.97,7.74,8.55,19.11598493,21.02,6.5,14.8,8.12639880952381,18.9670266558929,16.5224107142857,6.85136904761905,8.76520833333333,7.8,18.70916261,11.68,1.75,6.51,8.55,19.11598493,22.17,61.01,14.8,8.19457705677868,18.7585299222132,16.801842410197,5.15921205098494,8.43721900347625,7.8,18.37918788,11.68,1.34,6.05,8.72,19.11598493,22.51,61.01,14.8,8.27570475396164,18.659178632769,16.9864136780651,5.34239366138449,8.73106755629691,7.8,18.07294657,11.68,1.34,6,8.73,19.11598493,22.51,129.5,14.8,8.22231239577543,18.5804241056087,17.171689827682,10.3480822679266,8.08888271261812,7.38,18.07294657,11.68,1.34,0.14,8.73,19.11598493,23.58,129.5,14.8,8.2062859524802,18.6723593437891,18.6582992913714,17.8266861192163,7.77806586077532,7.38,18.07294657,11.68,1.34,0.14,8.73,19.62276503,26.03,129.5,14.8
"402","1-North","pink",0.101,0.001,0.001,0.001,0.001,0.001,0.301,0.201,0.011,0.001,0.291,0.101,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"fall","10/21/2020",8.105,19.5634963995833,25.6854166666667,34.1216666666667,6.32416666666667,8.05,19.47388157,25.4,33.19,5.58,8.15,19.6564609,25.97,35.13,7.16,8.33434523809524,19.6293470690476,26.9417857142857,33.0166666666667,6.20059523809524,8.05,19.28981174,25.4,28.88,3.43,8.6,19.76229213,28.84,56.21,7.82,8.26235119047619,19.4801213213988,27.6008630952381,31.5345238095238,6.02196428571429,7.88,18.69158955,25.4,27.27,0.94,8.66,19.76229213,28.91,56.21,8.93,8.19600933488915,20.2164234924387,27.3307467911319,25.065950991832,6.30030338389732,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,30.12,56.21,10.16,8.26566638725901,20.4856620664376,28.1080553227158,21.7466303436714,6.36600167644593,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,32.47,56.21,10.16,8.41063022866704,20.8502586060959,29.0163134411601,16.074841048522,6.42928611266035,7.84,18.69158955,24.94,1.19,0.94,9.21,22.90293647,33.05,56.21,10.72,8.51227853492334,21.110650120098,29.3042419080068,13.5414097103918,6.64175042589438,7.84,18.69158955,24.94,0.91,0.94,9.21,22.90293647,33.05,56.21,11.06
"403","1-North","green",0.301,0.001,0.001,0.001,0.001,0.001,0.101,0.401,0.001,0.001,0.001,0.101,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"fall","10/21/2020",8.105,19.5634963995833,25.6854166666667,34.1216666666667,6.32416666666667,8.05,19.47388157,25.4,33.19,5.58,8.15,19.6564609,25.97,35.13,7.16,8.33434523809524,19.6293470690476,26.9417857142857,33.0166666666667,6.20059523809524,8.05,19.28981174,25.4,28.88,3.43,8.6,19.76229213,28.84,56.21,7.82,8.26235119047619,19.4801213213988,27.6008630952381,31.5345238095238,6.02196428571429,7.88,18.69158955,25.4,27.27,0.94,8.66,19.76229213,28.91,56.21,8.93,8.19600933488915,20.2164234924387,27.3307467911319,25.065950991832,6.30030338389732,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,30.12,56.21,10.16,8.26566638725901,20.4856620664376,28.1080553227158,21.7466303436714,6.36600167644593,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,32.47,56.21,10.16,8.41063022866704,20.8502586060959,29.0163134411601,16.074841048522,6.42928611266035,7.84,18.69158955,24.94,1.19,0.94,9.21,22.90293647,33.05,56.21,10.72,8.51227853492334,21.110650120098,29.3042419080068,13.5414097103918,6.64175042589438,7.84,18.69158955,24.94,0.91,0.94,9.21,22.90293647,33.05,56.21,11.06
"404","1-North","purple",0.401,0.001,0.001,0.001,0.001,0.151,0.001,0.151,0.051,0.001,0.051,0.201,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"fall","10/21/2020",8.105,19.5634963995833,25.6854166666667,34.1216666666667,6.32416666666667,8.05,19.47388157,25.4,33.19,5.58,8.15,19.6564609,25.97,35.13,7.16,8.33434523809524,19.6293470690476,26.9417857142857,33.0166666666667,6.20059523809524,8.05,19.28981174,25.4,28.88,3.43,8.6,19.76229213,28.84,56.21,7.82,8.26235119047619,19.4801213213988,27.6008630952381,31.5345238095238,6.02196428571429,7.88,18.69158955,25.4,27.27,0.94,8.66,19.76229213,28.91,56.21,8.93,8.19600933488915,20.2164234924387,27.3307467911319,25.065950991832,6.30030338389732,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,30.12,56.21,10.16,8.26566638725901,20.4856620664376,28.1080553227158,21.7466303436714,6.36600167644593,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,32.47,56.21,10.16,8.41063022866704,20.8502586060959,29.0163134411601,16.074841048522,6.42928611266035,7.84,18.69158955,24.94,1.19,0.94,9.21,22.90293647,33.05,56.21,10.72,8.51227853492334,21.110650120098,29.3042419080068,13.5414097103918,6.64175042589438,7.84,18.69158955,24.94,0.91,0.94,9.21,22.90293647,33.05,56.21,11.06
"405","1-North","red",0.251,0.001,0.051,0.001,0.001,0.001,0.301,0.001,0.001,0.001,0.401,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"fall","10/21/2020",8.105,19.5634963995833,25.6854166666667,34.1216666666667,6.32416666666667,8.05,19.47388157,25.4,33.19,5.58,8.15,19.6564609,25.97,35.13,7.16,8.33434523809524,19.6293470690476,26.9417857142857,33.0166666666667,6.20059523809524,8.05,19.28981174,25.4,28.88,3.43,8.6,19.76229213,28.84,56.21,7.82,8.26235119047619,19.4801213213988,27.6008630952381,31.5345238095238,6.02196428571429,7.88,18.69158955,25.4,27.27,0.94,8.66,19.76229213,28.91,56.21,8.93,8.19600933488915,20.2164234924387,27.3307467911319,25.065950991832,6.30030338389732,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,30.12,56.21,10.16,8.26566638725901,20.4856620664376,28.1080553227158,21.7466303436714,6.36600167644593,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,32.47,56.21,10.16,8.41063022866704,20.8502586060959,29.0163134411601,16.074841048522,6.42928611266035,7.84,18.69158955,24.94,1.19,0.94,9.21,22.90293647,33.05,56.21,10.72,8.51227853492334,21.110650120098,29.3042419080068,13.5414097103918,6.64175042589438,7.84,18.69158955,24.94,0.91,0.94,9.21,22.90293647,33.05,56.21,11.06
"406","1-North","yellow",0.051,0.001,0.001,0.001,0.001,0.051,0.501,0.101,0.001,0.001,0.301,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"fall","10/21/2020",8.105,19.5634963995833,25.6854166666667,34.1216666666667,6.32416666666667,8.05,19.47388157,25.4,33.19,5.58,8.15,19.6564609,25.97,35.13,7.16,8.33434523809524,19.6293470690476,26.9417857142857,33.0166666666667,6.20059523809524,8.05,19.28981174,25.4,28.88,3.43,8.6,19.76229213,28.84,56.21,7.82,8.26235119047619,19.4801213213988,27.6008630952381,31.5345238095238,6.02196428571429,7.88,18.69158955,25.4,27.27,0.94,8.66,19.76229213,28.91,56.21,8.93,8.19600933488915,20.2164234924387,27.3307467911319,25.065950991832,6.30030338389732,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,30.12,56.21,10.16,8.26566638725901,20.4856620664376,28.1080553227158,21.7466303436714,6.36600167644593,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,32.47,56.21,10.16,8.41063022866704,20.8502586060959,29.0163134411601,16.074841048522,6.42928611266035,7.84,18.69158955,24.94,1.19,0.94,9.21,22.90293647,33.05,56.21,10.72,8.51227853492334,21.110650120098,29.3042419080068,13.5414097103918,6.64175042589438,7.84,18.69158955,24.94,0.91,0.94,9.21,22.90293647,33.05,56.21,11.06
"407","1-North","aqua",0.051,0.001,0.001,0.001,0.001,0.051,0.501,0.001,0.051,0.001,0.251,0.101,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"fall","10/21/2020",8.105,19.5634963995833,25.6854166666667,34.1216666666667,6.32416666666667,8.05,19.47388157,25.4,33.19,5.58,8.15,19.6564609,25.97,35.13,7.16,8.33434523809524,19.6293470690476,26.9417857142857,33.0166666666667,6.20059523809524,8.05,19.28981174,25.4,28.88,3.43,8.6,19.76229213,28.84,56.21,7.82,8.26235119047619,19.4801213213988,27.6008630952381,31.5345238095238,6.02196428571429,7.88,18.69158955,25.4,27.27,0.94,8.66,19.76229213,28.91,56.21,8.93,8.19600933488915,20.2164234924387,27.3307467911319,25.065950991832,6.30030338389732,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,30.12,56.21,10.16,8.26566638725901,20.4856620664376,28.1080553227158,21.7466303436714,6.36600167644593,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,32.47,56.21,10.16,8.41063022866704,20.8502586060959,29.0163134411601,16.074841048522,6.42928611266035,7.84,18.69158955,24.94,1.19,0.94,9.21,22.90293647,33.05,56.21,10.72,8.51227853492334,21.110650120098,29.3042419080068,13.5414097103918,6.64175042589438,7.84,18.69158955,24.94,0.91,0.94,9.21,22.90293647,33.05,56.21,11.06
"408","2-South","red",0.051,0.001,0.001,0.021,0.001,0.011,0.201,0.201,0.001,0.001,0.431,0.051,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"fall","10/21/2020",8.105,19.5634963995833,25.6854166666667,34.1216666666667,6.32416666666667,8.05,19.47388157,25.4,33.19,5.58,8.15,19.6564609,25.97,35.13,7.16,8.33434523809524,19.6293470690476,26.9417857142857,33.0166666666667,6.20059523809524,8.05,19.28981174,25.4,28.88,3.43,8.6,19.76229213,28.84,56.21,7.82,8.26235119047619,19.4801213213988,27.6008630952381,31.5345238095238,6.02196428571429,7.88,18.69158955,25.4,27.27,0.94,8.66,19.76229213,28.91,56.21,8.93,8.19600933488915,20.2164234924387,27.3307467911319,25.065950991832,6.30030338389732,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,30.12,56.21,10.16,8.26566638725901,20.4856620664376,28.1080553227158,21.7466303436714,6.36600167644593,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,32.47,56.21,10.16,8.41063022866704,20.8502586060959,29.0163134411601,16.074841048522,6.42928611266035,7.84,18.69158955,24.94,1.19,0.94,9.21,22.90293647,33.05,56.21,10.72,8.51227853492334,21.110650120098,29.3042419080068,13.5414097103918,6.64175042589438,7.84,18.69158955,24.94,0.91,0.94,9.21,22.90293647,33.05,56.21,11.06
"409","2-South","purple",0.701,0.001,0.051,0.001,0.001,0.001,0.001,0.101,0.001,0.001,0.151,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"fall","10/21/2020",8.105,19.5634963995833,25.6854166666667,34.1216666666667,6.32416666666667,8.05,19.47388157,25.4,33.19,5.58,8.15,19.6564609,25.97,35.13,7.16,8.33434523809524,19.6293470690476,26.9417857142857,33.0166666666667,6.20059523809524,8.05,19.28981174,25.4,28.88,3.43,8.6,19.76229213,28.84,56.21,7.82,8.26235119047619,19.4801213213988,27.6008630952381,31.5345238095238,6.02196428571429,7.88,18.69158955,25.4,27.27,0.94,8.66,19.76229213,28.91,56.21,8.93,8.19600933488915,20.2164234924387,27.3307467911319,25.065950991832,6.30030338389732,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,30.12,56.21,10.16,8.26566638725901,20.4856620664376,28.1080553227158,21.7466303436714,6.36600167644593,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,32.47,56.21,10.16,8.41063022866704,20.8502586060959,29.0163134411601,16.074841048522,6.42928611266035,7.84,18.69158955,24.94,1.19,0.94,9.21,22.90293647,33.05,56.21,10.72,8.51227853492334,21.110650120098,29.3042419080068,13.5414097103918,6.64175042589438,7.84,18.69158955,24.94,0.91,0.94,9.21,22.90293647,33.05,56.21,11.06
"410","2-South","yellow",0.251,0.001,0.051,0.001,0.001,0.051,0.201,0.151,0.001,0.001,0.301,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"fall","10/21/2020",8.105,19.5634963995833,25.6854166666667,34.1216666666667,6.32416666666667,8.05,19.47388157,25.4,33.19,5.58,8.15,19.6564609,25.97,35.13,7.16,8.33434523809524,19.6293470690476,26.9417857142857,33.0166666666667,6.20059523809524,8.05,19.28981174,25.4,28.88,3.43,8.6,19.76229213,28.84,56.21,7.82,8.26235119047619,19.4801213213988,27.6008630952381,31.5345238095238,6.02196428571429,7.88,18.69158955,25.4,27.27,0.94,8.66,19.76229213,28.91,56.21,8.93,8.19600933488915,20.2164234924387,27.3307467911319,25.065950991832,6.30030338389732,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,30.12,56.21,10.16,8.26566638725901,20.4856620664376,28.1080553227158,21.7466303436714,6.36600167644593,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,32.47,56.21,10.16,8.41063022866704,20.8502586060959,29.0163134411601,16.074841048522,6.42928611266035,7.84,18.69158955,24.94,1.19,0.94,9.21,22.90293647,33.05,56.21,10.72,8.51227853492334,21.110650120098,29.3042419080068,13.5414097103918,6.64175042589438,7.84,18.69158955,24.94,0.91,0.94,9.21,22.90293647,33.05,56.21,11.06
"411","2-South","pink",0.001,0.001,0.151,0.021,0.001,0.051,0.251,0.001,0.001,0.001,0.531,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"fall","10/21/2020",8.105,19.5634963995833,25.6854166666667,34.1216666666667,6.32416666666667,8.05,19.47388157,25.4,33.19,5.58,8.15,19.6564609,25.97,35.13,7.16,8.33434523809524,19.6293470690476,26.9417857142857,33.0166666666667,6.20059523809524,8.05,19.28981174,25.4,28.88,3.43,8.6,19.76229213,28.84,56.21,7.82,8.26235119047619,19.4801213213988,27.6008630952381,31.5345238095238,6.02196428571429,7.88,18.69158955,25.4,27.27,0.94,8.66,19.76229213,28.91,56.21,8.93,8.19600933488915,20.2164234924387,27.3307467911319,25.065950991832,6.30030338389732,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,30.12,56.21,10.16,8.26566638725901,20.4856620664376,28.1080553227158,21.7466303436714,6.36600167644593,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,32.47,56.21,10.16,8.41063022866704,20.8502586060959,29.0163134411601,16.074841048522,6.42928611266035,7.84,18.69158955,24.94,1.19,0.94,9.21,22.90293647,33.05,56.21,10.72,8.51227853492334,21.110650120098,29.3042419080068,13.5414097103918,6.64175042589438,7.84,18.69158955,24.94,0.91,0.94,9.21,22.90293647,33.05,56.21,11.06
"412","2-South","green",0.401,0.001,0.051,0.001,0.001,0.011,0.001,0.031,0.001,0.001,0.511,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"fall","10/21/2020",8.105,19.5634963995833,25.6854166666667,34.1216666666667,6.32416666666667,8.05,19.47388157,25.4,33.19,5.58,8.15,19.6564609,25.97,35.13,7.16,8.33434523809524,19.6293470690476,26.9417857142857,33.0166666666667,6.20059523809524,8.05,19.28981174,25.4,28.88,3.43,8.6,19.76229213,28.84,56.21,7.82,8.26235119047619,19.4801213213988,27.6008630952381,31.5345238095238,6.02196428571429,7.88,18.69158955,25.4,27.27,0.94,8.66,19.76229213,28.91,56.21,8.93,8.19600933488915,20.2164234924387,27.3307467911319,25.065950991832,6.30030338389732,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,30.12,56.21,10.16,8.26566638725901,20.4856620664376,28.1080553227158,21.7466303436714,6.36600167644593,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,32.47,56.21,10.16,8.41063022866704,20.8502586060959,29.0163134411601,16.074841048522,6.42928611266035,7.84,18.69158955,24.94,1.19,0.94,9.21,22.90293647,33.05,56.21,10.72,8.51227853492334,21.110650120098,29.3042419080068,13.5414097103918,6.64175042589438,7.84,18.69158955,24.94,0.91,0.94,9.21,22.90293647,33.05,56.21,11.06
